,id,artist,title,album,popularity,artist_ids,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4978,7u1nS27WjSR0V7em9UVB8t,BME Allstars,BME Click,Kings Of Crunk,34,"5r1q1hf5bptDnSaAFUNWSw, 3ciRvbBIVz9fBoPbtSYq4x",0.825,0.634,9,-6.759,1,0.0681,0.000713,7.42e-06,0.418,0.0673,119.967,418293,4
4979,6V0z4sQRmImcYVgCQDaSPF,Primer Dan,Gangsta,Mal Clima,3,3oWpBxoY21p0IAj1DjZQ9P,0.742,0.49,10,-8.49,0,0.395,0.814,0.0,0.275,0.827,90.947,237480,4
4980,2DwB82OxC8eJav60ShthhY,SpaceMan Zack,Devil in a Red Dress,Devil in a Red Dress,35,53dPePMlci6GqJXISlntSK,0.653,0.479,9,-12.591,0,0.0671,0.202,0.0,0.0952,0.449,125.202,138789,4
4981,5icdOB2Rd7bE0YZ1fAQx1P,YNW Melly,Adam Sandler,Melly vs. Melvin,53,1cNDP5yjU5vjeR8qMf4grg,0.82,0.495,3,-7.968,1,0.247,0.31,0.0,0.223,0.675,142.959,161119,4
4982,0DW3HWn2qCPc5e0Chh8cOU,San Holo,Can't Forget You (feat. The Nicholas),Can't Forget You (feat. The Nicholas),43,"0jNDKefhfSbLR9sFvcPLHo, 2HOeKK6JSrvz00FoQk0biZ",0.553,0.76,6,-5.288,0,0.0489,0.00282,0.00772,0.364,0.213,131.986,216364,4
4983,74DSiBoBvgx4Pxz2SqUwqe,Homeboy Sandman,Evolution of (sand)Man,Humble Pi,13,"5s1QeAf7U5ELP9PTeLaicb, 4LSixDzXl43EzlPU2EydWs",0.273,0.856,0,-9.303,1,0.214,0.00113,0.0371,0.151,0.537,170.537,159240,4
4984,1iTWoKAdilGEmit6xhQZje,Lil Yachty,Peek A Boo,Peek A Boo,52,"6icQOAFXDZKsumw3YXyusw, 6oMuImdp5ZcFhWP0ESe6mG",0.957,0.593,1,-6.982,1,0.301,0.06,0.0,0.0908,0.284,127.027,247613,4
4985,0FRENAN5snwnoRVJ6eDuFm,Banks & Steelz,Love and War (feat. Ghostface Killah),Anything But Words,26,"3bWdqOEkgKiSmVnHZM2feN, 6FD0unjzGQhX3b6eMccMJe",0.622,0.918,7,-5.112,1,0.117,0.0094,2.82e-05,0.0396,0.589,113.981,249280,4
4986,5N7chlDyQLacDTxl5CCitD,Kstylis,Trampoline Booty,Trampoline - EP,44,5o2jetVpyIsXvWDT27bN4k,0.951,0.649,2,-3.779,1,0.291,0.0531,0.0,0.0635,0.587,131.106,213880,4
4987,3taPQcbV2aFZkK6UGXrz1v,Mega Ran,Your Favorite Song,Rndm,9,2mCmDragybleJXqTqsOk5I,0.722,0.604,7,-9.881,1,0.0543,0.00661,0.000162,0.181,0.432,119.974,196493,4
4988,7peMrF0pBokgcM9gHYgV9o,Vibbar,Capri Sun,The Package,35,"61iQpPUDYwbvKF6cIn1sVy, 4imxqng3RrOBmykL2DhIJC",0.655,0.722,11,-7.66,0,0.309,0.266,0.0,0.372,0.734,98.032,147069,4
4989,3TN2b3r1B182k9E1YjHISm,No Rules Clan,Siempre Más,Rap Nativo,16,6i28S1MHCSNJtufoq0DnPv,0.799,0.503,1,-10.405,0,0.38,0.13,0.0,0.282,0.576,94.185,125481,4
4990,0W2UPiGB2oWnpqPzkpITNO,Berner,The Plug (feat. Wiz Khalifa),Urban Farmer,24,2lrtGWxNXWjd0JzDLKXubI,0.389,0.9,8,-6.84,0,0.572,0.307,0.0,0.17,0.39,157.735,268901,4
4991,3DVR4Tx2HnNAKpRTCqrPjp,Dr. Dre,A Nigga Witta Gun,The Chronic,46,6DPYiyq5kWVQS4RGwxzPC7,0.697,0.914,7,-6.115,1,0.215,0.0576,9.58e-05,0.334,0.571,175.016,232373,4
4992,5vAWESEgXHjy5peKiRtQhR,Freshie,BILLION,Ready or Not,2,7cYClwnBRfOxHG5rsIql9m,0.778,0.61,10,-7.879,0,0.36,0.0582,0.0,0.296,0.317,132.095,124827,4
4993,40LocyI9TxPuvj1glhNB3M,Dj Weedim,Ice,Boulangerie française 20 / 20 (Synthèse),23,"1k0mwo8CyFp0ZlAGcu4LA7, 5P3mgWx3KvnURMhlVm5pMS",0.737,0.813,1,-5.159,1,0.249,0.028,0.0,0.334,0.574,152.081,108871,4
4994,3ffv9p6E707T4GZ9i74QKo,Fntxy,En la Coca,Rey de Corazones Rotos,25,7I85Ma5xjAo6nlvqOCIiWx,0.709,0.502,3,-10.568,0,0.276,0.644,0.0,0.085,0.749,156.002,176786,4
4995,60xaS8mYBKUW4VQQ666N0T,Chance the Rapper,All Night (feat. Knox Fortune),Coloring Book,67,"1anyVhU62p31KFi8MEzkbf, 49O0SPoCoTiK2Nn2tOaHyU",0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,141542,4
4996,0PRfgz5meranI7ZYwXzw3C,Dee Mula,Nahh Fr,Let Me Get That Vol. 3,29,3vMbThcZsIGHUmGb5YtFoY,0.804,0.575,4,-6.06,0,0.284,0.0151,0.0,0.103,0.562,125.002,162450,4
4997,0XOzzWRvyRHMBWMCw7Kb8I,P.A.W.N. Gang,Vui Se Pulisia,Squashi,30,46HCmOnDrKgcbvTFFgnkkC,0.772,0.562,11,-12.681,1,0.327,0.128,0.0,0.224,0.364,140.096,234136,4
4998,6J3TDKf4hnEBj5wxDD0Tc4,EnteTainment,Fünftes Element,Feder Gottes,19,2vOQBaXMoNcAV4wmJmVEWW,0.726,0.695,3,-6.629,1,0.157,0.2,0.0,0.219,0.64,127.971,254067,4
4999,1xJBiwF95BxTOnI84tM2d0,NEW INJURIES,TROP FORT POUR SAMEDI,#3,0,2k6SJuBTogFk69VC2mrrhU,0.386,0.618,1,-6.716,1,0.122,0.00104,0.0701,0.141,0.309,80.38,184000,5
5000,1g03EuYcwrT0LylaB6OZaK,Banks & Steelz,Gonna Make It,Anything But Words,18,3bWdqOEkgKiSmVnHZM2feN,0.69,0.861,4,-5.543,0,0.0696,0.0712,0.000319,0.0873,0.714,142.063,346400,4
5001,0kSDogbr1xxBX5Zx3AC0D0,redveil,Luck,Bittersweet Cry,24,5BwsX8bXOFC1YnqSlyfOKM,0.682,0.962,1,-1.2,1,0.0913,0.00613,0.0,0.088,0.666,135.044,158245,4
5002,3DoBTwfr8yi2LN08SBpFkN,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),Watch (feat. Lil Uzi Vert & Kanye West),67,"0Y5tJX1MQlPlqiwlOH1tJY, 4O15NlyKLIASxsJ0PrXPfz, 5K4W6rqBFWDnAN6FQUkS6x",0.706,0.559,4,-5.216,0,0.0416,0.0372,0.0,0.379,0.252,78.534,217405,4
5003,0G5HX2ysldsORRSiGL7JLK,Wax,Guess Who (feat. Dumbfoundead),Eviction Notice,25,"36kzCQhGfJzrLuZzrHweNV, 7LTShHcq1KdTrWeLvWoYed",0.72,0.742,11,-6.104,1,0.272,0.0379,0.0,0.0443,0.824,83.084,221402,4
5004,7sSAk9HyJr4Kgd3reij1ys,RL Grime,OMG - MYRNE Remix,"NOVA (The Remixes, Vol. 1)",46,"5eIbEEQnDM8yuDVB0bimSP, 3MZsBdqDrRTJihTHQrO6Dq, 15iVAtD3s3FsQR4w1v6M0P, 41DKMtAnhVo7aDeluAHDJg",0.531,0.923,3,-2.28,0,0.0524,0.0539,0.000146,0.0996,0.435,150.031,234400,4
5005,63jcSFe8B0dvSrPP5VziuW,Gowe,Sentinel,Music Beautiful,3,2E5Lj6F8t8vHF4oIaLK79H,0.586,0.745,3,-7.93,0,0.25,0.43,0.0,0.102,0.304,92.824,235374,4
5006,0YYDw8XV6AY6IXpnDRv4v3,Saske,Spaceman,Saskepticism Vol. 1,29,1LxWE4LOhnqeaAx2tVUK6p,0.886,0.713,9,-6.682,1,0.0795,0.203,0.000919,0.0949,0.777,140.009,250286,4
5007,0qkTezHvX9K6lTTq8Pb1ok,Radikal Chef,Predavkovany,"Freeride, Vol. 2",24,"5Bdw1DlKOvAJkLbZ7Xb7Zq, 4SBOACuRdbCEXL8SPVUSCL, 6pYWYY9WqYAq6pYok2Xchw",0.779,0.757,11,-4.635,0,0.0839,0.0522,0.0,0.0919,0.23,109.985,265000,4
5008,63iVi4JWsL4Dimp7SpgGJ8,Ransom,How It Feels,The Proposal,6,"0wZbdAcNn6AjGlNUZek9j4, 5v0XTlB9FqNvfBfnw8n5b0",0.589,0.913,8,-3.779,1,0.255,0.179,0.0,0.214,0.696,84.108,234121,4
5009,5MktTwicLF4rUrdbb0Ao3m,Tha Eastsidaz,Dogghouse,Snoop Dogg Presents Tha Eastsidaz,37,"51FyBBOW464toW099BsW8z, 4w8vqg7Y9ckHRIGobGZcNl, 5HxVsSrT7vmkWp0HJ5A7Ig",0.854,0.569,11,-10.294,1,0.382,0.0479,0.0,0.0691,0.645,101.358,263800,4
5010,7hm6DsLtFsNbiVr64Cqevg,Dido,Take My Hand,No Angel,46,2mpeljBig2IXLXRAFO9AAs,0.681,0.752,7,-6.836,0,0.0306,0.0417,0.0049,0.171,0.479,126.918,402733,4
5011,48mZnydK0GflbnaQvgFvjI,Federation,Mayhem,"Federation ""The Album""",13,1IpTB6p6H8ImPEpktuz8Bx,0.607,0.793,8,-3.668,1,0.334,0.224,2.77e-05,0.0653,0.576,88.676,245600,4
5012,7BopD2pdegUmaUT51QORyJ,Otis Mensah,Breath of Life,Breath of Life,8,"7k5Y1D2fR4hNGx2ZtVjpUw, 0nvvXVx3p5N71liittVwGa",0.619,0.489,1,-10.891,1,0.33,0.135,0.0,0.0852,0.424,111.431,229702,4
5013,6zBgiaVWYSwYA1jQHCVQsN,Young Darhi,Xxx,Xxx,20,4g6S2KmV5fUl1heIeqaLEc,0.56,0.885,1,-2.457,1,0.208,0.000873,0.0,0.348,0.418,84.917,73509,4
5014,04dbHyZkQd3q4U6Supzv2S,Von Pea and Aeon,Pessimistic,Duly Noted.,1,"4jSt9OgLo6kd5xThM7ZtoN, 4svQeQ9N5C0vyOAu2aD5z8, 2HODKLuQqSbaoGqXaVcjGq",0.617,0.64,1,-5.863,0,0.338,0.0809,0.0,0.182,0.831,82.378,211673,4
5015,6TptBrPCJpE40HGqdZEqyt,Freddie Gibbs,Insecurities,Shadow of a Doubt,32,0Y4inQK6OespitzD6ijMwb,0.594,0.608,5,-7.587,0,0.194,0.813,3.98e-06,0.13,0.428,82.058,266341,4
5016,266YrhV9faArOWg2VejdY7,Dudek P56,Kolejny Dzień,My Tape,10,"22fsFgHxIXsLr8LteWn6cP, 4fwFJRmea6ksX4ZUM1Hhlu",0.699,0.775,5,-5.549,0,0.118,0.114,0.0,0.273,0.565,85.982,209267,4
5017,1iD5EBteu2TOY530nNms6m,Roy Jones Jr.,Don't Start It (feat. Mr. Magic & Juvenile),"Body Head Bangerz, Vol. 1",41,"5K6YsAKuRtcczPgxAdzc3B, 4e0Z9S1BolFuwPDnA8wOjF, 0rG0AZBscc8S8q1ahIsasI",0.585,0.625,2,-6.151,1,0.384,0.123,0.0,0.209,0.102,93.869,249160,4
5018,7J45igrw56AJvNEHW8uuiw,The Jazz Epistles,Delilah,Verse 1+,3,"1IYgF18EhPCxlQPKxpZG9b, 1b3F5FI7TX4IWTNA4P1kWp, 6qshOTFUQhvYrza4Sc85Tl",0.561,0.304,2,-12.734,0,0.0365,0.279,0.011,0.248,0.631,78.657,370122,4
5019,0l2Ob0zMIQ21gJn642HyQ1,Mr.Kitty,0% Angel,Ephemeral,41,0pWwt5vGNzezEhfAcc420Y,0.623,0.867,8,-7.656,0,0.0262,0.00547,0.000275,0.0797,0.766,135.013,234671,4
5020,1gS3xXkquE0k6ABOauZtQQ,Parralox,Black Celebration,Eye In The Sky,2,1048abrwjsuNC1QWEnAOSl,0.469,0.572,0,-8.436,1,0.0297,0.634,0.00133,0.118,0.097,76.008,309011,4
5021,3qHTEiNVwkPez4gJrv9sG7,Pastor Troy,Universal Soldier,Universal Soldier,23,3D04N2X2w6vUGeyG94FBaY,0.69,0.834,5,-5.768,1,0.0679,0.00234,3.41e-05,0.38,0.576,119.85,212893,4
5022,1dg09jknLqZKSoRD0XfGvh,Mistah F.A.B.,Sneakerhead (Bonus Track),The Grind Is a Terrible Thing To Waste: Part 2,0,55TH3aMMK1u2VsR8DPGC6D,0.711,0.786,4,-7.145,0,0.335,0.00142,0.0,0.0919,0.552,94.938,207168,4
5023,7jXMpMzPHrNJ3WFd7e5t6m,RBL Posse,Listen To My Creep,Ruthless By Law,26,6bvzW28MI89yFg4k5NTkR3,0.916,0.583,2,-8.604,0,0.245,0.00391,1.05e-05,0.143,0.381,91.361,195667,4
5024,5aS9Rhh4Edl3Kc93QvRxow,AP.9,In My Life,Mac Dre Presents Thizz Nation Vol. 4,4,1DMrzoXe2f211dvgbEPb2s,0.658,0.793,11,-7.851,1,0.418,0.129,0.0,0.289,0.354,94.991,113853,4
5025,47AfHY3YcSiFMJstgazpBr,San Quinn,SF Anthem (feat. Big Rich & Boo Banga),SF Anthem (feat. Big Rich & Boo Banga),21,"4RmueWJt4rKOlM8O2AeYsv, 0oBEeN6BCxEgMogzThqrPf, 63wOk2Dx7wSfzrtwbBl7Yf",0.726,0.719,1,-5.0,1,0.0537,0.0152,0.0,0.114,0.429,108.038,303853,4
5026,0vMlZnQHT0267GBegBE2pB,Sick Wid It,Too Solid,Sick Wid It: The Year of The Pig,4,"4abX4wAzufkxTfH356JlcD, 10R4IEMALwGnHJVPEoumW5",0.828,0.721,5,-7.128,0,0.118,0.333,0.000301,0.0999,0.644,105.034,146457,4
5027,7uXzlWn7o1TEuCiQgQciAu,Jayo Felony,End Of The World,Whatcha Gonna Do,7,188HWxEQMjCaa7kf3ZGjwc,0.809,0.791,4,-7.43,0,0.203,0.0133,0.0,0.117,0.501,94.02,258973,4
5028,1JCX1dcuH3G7okYrrmToES,Meyhem Lauren,Aggressive Metal,Piatto D'oro,17,4lph4e07jjlKkioG1bQx95,0.63,0.95,10,-5.429,0,0.307,0.0432,0.0,0.412,0.562,86.003,150951,4
5029,1sFstGV1Z3Aw5TDFCiT7vK,Chance the Rapper,Favorite Song,Acid Rap,65,"1anyVhU62p31KFi8MEzkbf, 73sIBHcqh3Z3NyqHKZ7FOL",0.725,0.601,1,-9.03,1,0.377,0.0321,0.0,0.0504,0.811,155.918,185062,4
5030,39V3CPsKleRBLtJR8OT50P,Requiem Inc.,sp.ed,350°R,7,0AVDrFPDLiiQptdtfPevzg,0.81,0.543,5,-8.905,0,0.204,0.234,0.0,0.254,0.649,118.989,259109,4
5031,3OfAi11uP8Du60cMIC9eyb,Slim Thug With The Boss Hogg Outlawz,We Boss Hoggin,Serve & Collect,32,6EV4x4N9tQokme8ApV919u,0.753,0.627,2,-3.041,1,0.299,0.0427,0.0,0.233,0.272,80.037,235173,4
5032,2e2uy3kWGGmKcNI6VncbnJ,Eshon Burgundy,Profitcy Freestyle,Joppa,25,25VsRrXJg8wvvMSSVwmp8E,0.543,0.766,10,-10.157,0,0.341,0.834,0.0,0.114,0.791,148.917,251842,4
5033,2MEf93sJubE0rzTatAFZ2q,Slim Thug,I'll Show Ya (feat. Killa Kyleon & Chris Ward),Boyz-N-Blue,5,"0st5vgzw9XkH5ALJiUM1lE, 5wv1hX9cr8S324nYzHuVs7, 0uzlfGNw35ha8bszBDhKy7, 3f9RwFlXYTYCCq8qjzAHho",0.73,0.918,2,-6.038,1,0.418,0.00327,0.0,0.0538,0.625,157.027,281947,4
5034,74SI021WFDhwMoqbklfX2r,UNDADASEA,997,DA GROOVEMENT,36,6hZYddpRlNr42XnhZwcbgb,0.742,0.814,2,-8.612,1,0.0997,0.0202,0.000109,0.818,0.597,112.003,319866,4
5035,4H67eF3ZaXk1qpY3i9eSN7,Noiseferatu,Subversivo,Noiseferatu,24,"2Y3XKZXXGA7qPFrOjJqWgV, 1xS8E28QGLkEoXlJdY94hq",0.784,0.348,0,-10.186,1,0.164,0.0914,0.0,0.0944,0.183,87.966,186818,4
5036,4WBVs1KBTWCIFjyDsFo40h,Lil Jon,Like A Stripper,Crunk Rock (Deluxe),27,"7sfl4Xt5KmfyDs2T3SVSMK, 6dROiL44pIQZVNZ6Bc0OJO, 1bvReCm3S1egf4ikOggDM4",0.746,0.831,1,-4.422,1,0.0653,0.00252,0.0,0.388,0.426,136.755,213307,4
5037,6zpQwILPal7KfCFfKRKu4u,Berner,Feelin (feat. Wiz Khalifa),11/11,44,"2lrtGWxNXWjd0JzDLKXubI, 137W8MRPWKqSmrBGDBFSop",0.773,0.372,11,-7.46,1,0.107,0.382,0.0,0.111,0.359,119.996,207506,4
5038,7EKMenxDszVNsX8VjxOXGX,South Central Cartel,Hit the Chaw,All Day Everyday (Remastered),33,492BTrKk9HdCmjgLZ3vjbo,0.755,0.732,10,-5.823,0,0.0673,0.0104,6.66e-06,0.228,0.614,92.07,229789,4
5039,1gAjMlWjEfeiCkZoutdTga,Grand Agent,It's Only Right (Rap Niggaz 2),By Design,10,"4TNexWI7dv1uLnWOIXpbY8, 7dGfoIWAb0h9eGpl3vEkVo",0.743,0.825,11,-4.416,0,0.256,0.342,0.0,0.353,0.917,91.916,318000,4
5040,58jBGJvm3PBhFBdfEf9ORD,Mogli the Iceburg,Nothing Nice to Say,Nothing Nice to Say,17,1SZikSUx9fZ2cUFjrmM6Sy,0.649,0.4,0,-12.265,1,0.24,0.212,3.85e-05,0.0938,0.357,204.041,191911,4
5041,5s992kwS2vr9SgrQsBootT,Chyna Whyte,Bia' Bia',Put Yo Hood Up,42,"2PJnn4tJWudLd15ps3QbW6, 1GeODmmQycY9UqF4MLO94I, 4sb7rZNN93BSS6Gqgepo4v, 3ipn9JLAPI5GUEo4y4jcoi, 3ciRvbBIVz9fBoPbtSYq4x",0.676,0.746,1,-6.442,1,0.402,0.00386,0.0,0.142,0.705,160.068,301093,4
5042,7sMeay8vqCfPqIg7L0IvqG,Pastor Troy,Can You Stand The Game,Face Off,25,"3D04N2X2w6vUGeyG94FBaY, 4cNp4mxKV4HuoA7gp7YLR1",0.727,0.875,5,-4.208,0,0.315,0.0992,0.0,0.116,0.626,144.053,258467,4
5043,2TrhpvxwuF6hrboTdRXwnS,Ufo361,Allein sein,Allein sein,60,5pVRwX5ZQR7hfJ18w8ZYkl,0.774,0.588,1,-8.529,1,0.225,0.0386,0.0,0.258,0.392,75.978,147353,4
5044,399Q5F45IdL9keDQfdO5Pz,Mistah F.A.B.,All Around The World (feat. Keyshia Cole & Silk E) - Mekanix Mix,Amerikkka Dont Love Us,14,"55TH3aMMK1u2VsR8DPGC6D, 0sJOeCMBvIDiHJ9Ct5h7IF, 1vfezMIyCr4XUdYRaKIKi3, 5UOUsu2aofnwXNZjMo4Bf9",0.589,0.742,7,-6.115,0,0.388,0.0141,0.0,0.577,0.564,82.659,244290,4
5045,1Gb0BYdJ85A2HVatjS3ifr,What So Not,Every Time You See Me (The Quack),The Quack EP,24,4AA8eXtzqh5ykxtafLaPOi,0.597,0.76,1,-6.062,1,0.394,0.061,0.0,0.0537,0.795,75.294,294347,4
5046,5TsLsLTg3kTuv2RMRL3vaB,Black Coffee,Wish You Were Here,Wish You Were Here,46,"6wMr4zKPrrR0UVz08WtUWc, 5Oj5jQ98vsoHeIGqCS9Dfq",0.635,0.456,0,-12.425,1,0.0422,0.565,0.00257,0.0942,0.157,119.983,272412,4
5047,30QatqmeD6QMbGbPjVAons,E-40,Rapper's Ball (feat. Too $hort & K-Ci),Tha Hall Of Game,43,"3crnzLy8R4lVwaigKEOz7V, 4sb7rZNN93BSS6Gqgepo4v, 4cynDosMoBQcVD9UKLq8eX",0.854,0.448,1,-4.254,1,0.249,0.0156,0.0,0.0911,0.498,89.079,327267,4
5048,6VmUmo1s8MonRUnfUwp0hp,Recess Radio,Pool Sharks,Pool Sharks,9,76whwWZPwPoPY0e6ZP2doW,0.757,0.59,7,-7.417,0,0.168,0.783,0.0,0.539,0.444,91.005,262883,4
5049,4m4IJ0GaepAsVNP3qqSVDW,Ciscero,POETRY JAM (feat. Foggieraw),POETRY JAM (feat. Foggieraw),48,"5oSCIcpPdrO3UhTMATxkYL, 1dbTwUlL11ZYdC1YAR07AM",0.726,0.72,7,-6.786,0,0.289,0.108,0.0,0.336,0.645,92.013,198525,4
5050,3VO5xuCD2TeJpClTs7ExIr,Canibus,Concourse P,"Time Flys, Life Dies... Phoenix Rise (Deluxe Version)",3,"2lQvoGjN6jJfsAkaywtgrB, 4VhYUWpDsLraUG6Sd8g9TF, 3BeQqzKdlARoOd6y30kCO2",0.47,0.846,1,-7.675,1,0.35,0.0341,0.0,0.335,0.673,88.778,230629,4
5051,7w4NonZlrLyGINZfLR5m9B,Paxquiao,Dead Fresh,Covid-19 Pax,5,1YhthHHCDrrokQ3xsYImWd,0.578,0.619,6,-6.428,0,0.0829,0.0756,0.0,0.117,0.583,174.996,133825,4
5052,03GJUpz2c7jh91QCPONw8I,Da Grym Reefer,The Truth,The Sum of All Fears (Deluxe Edition),0,0QN1AMikJsqwJ22XrgjnHS,0.756,0.52,8,-9.855,1,0.265,0.404,0.00811,0.0962,0.452,140.644,221720,4
5053,7pPFNwM1ALSVU4nZfvHfn7,A$AP Ferg,Fergivicious,Trap Lord,40,5dHt1vcEm9qb8fCyLcB3HL,0.859,0.842,6,-5.17,0,0.196,0.171,0.0,0.165,0.61,125.981,230520,4
5054,7wl4mqwHiKsDJoOQFdeoW5,Amir Obe,Tell Stories (Interlude),Happening in the Grey Area,24,6AWdGez5g1jxpfl9XD4wI3,0.728,0.203,0,-13.255,0,0.306,0.338,0.0859,0.112,0.187,98.01,198531,4
5055,7JDU5pAQQzW02HYaz4X3WY,Lewis Parker,Shadows Of Autumn - Dirty Version,Masquerades & Silhouettes,9,3pRGDQwziDLpZdM6zVK7TM,0.709,0.824,2,-5.725,1,0.242,0.00236,0.000199,0.384,0.373,86.877,331373,4
5056,3CAz01GipLndFoWGYTYFeF,Don Toliver,Video Girl,Donny Womack,55,4Gso3d4CscCijv0lmajZWs,0.87,0.567,8,-6.278,0,0.123,0.159,0.0,0.102,0.369,117.97,156628,4
5057,0mJEjVAQRpfMYOFeBvvmXy,Boosie Badazz,Show Da World (feat. Kiara),Show Da World (feat. Kiara),40,"6z7xFFHxYkE9t8bwIF0Bvg, 6aIm51fHkokqlJn2vzNTH8, 5EQERGi7ffHvHsv3bnqzBn, 1YMvmHRTq8YdlABZk6C8av, 2MeoKEoQusHsqLmvvGVald",0.69,0.67,1,-5.79,1,0.195,0.0222,0.0,0.101,0.626,170.0,262902,4
5058,4NcAzD3cwSnJXI1nNmq9Lp,Sadat X,The Hashout,Wild Cowboys,9,7fDLDq2weBagiAFD2j17Al,0.823,0.614,1,-9.424,1,0.341,0.47,0.0,0.368,0.686,89.02,268907,4
5059,01TnVDiet1DFTsyWKUKovl,XXXTENTACION,NUMB,?,76,15UsOTVnJzReFVN1VCnxy4,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
5060,1TmNHfA3W9podBO49jloZY,Witchdoctor,Smooth Shit,A S.W.A.T. Healin' Ritual,9,"0CSW4YWldpNnpaqYJJXSto, 7drI1KmTEkWi2Cytgo6YBn, 42XVkIHFP0g704NQy101C7",0.759,0.576,6,-7.969,0,0.325,0.319,5.81e-05,0.0975,0.741,85.252,296400,4
5061,6l8McJSn8BgCTTewysSusR,Smokepurpp,Fingers Blue (feat. Travis Scott),Deadstar,54,"21dooacK2WGBB5amYvKyfM, 0Y5tJX1MQlPlqiwlOH1tJY",0.879,0.882,0,-5.47,0,0.239,0.34,1.58e-05,0.135,0.837,130.033,194771,4
5062,6zLHstgQ5ikk1xmFcEgzB8,Sean Slaughter,Word Of The Lord,The World Is Not Enough,0,0KSFVzv65k9dkOt3mfai38,0.827,0.696,7,-9.76,1,0.371,0.0682,0.0,0.0617,0.62,96.039,316373,4
5063,4vAT74WD4oA4qwFCzzMG0y,Radikal Chef,Novy Hendrix,"Freeride, Vol. 2",21,5Bdw1DlKOvAJkLbZ7Xb7Zq,0.772,0.642,1,-3.76,1,0.0435,0.259,0.0,0.118,0.289,137.863,155000,4
5064,0B0vTQEDUb04wHfrK8YL7q,Mogli the Iceburg,Everything I Wanted,Tumultu,11,1SZikSUx9fZ2cUFjrmM6Sy,0.566,0.747,1,-3.6,1,0.043,0.0523,0.0,0.111,0.145,140.068,196640,4
5065,0zj58nY4o9EXvuzrRwslBu,twikipedia,aro,aro,23,2V8aJ7qCArKAmHAX7u81Sj,0.698,0.553,4,-6.898,0,0.0465,0.0838,0.00153,0.13,0.573,93.938,108107,4
5066,3jFkvSIYxTX15kJE0M6tlB,Donwill,night time,Suburban Sprawl,0,4GKJYGl0OAgmTcanZ1e7nr,0.341,0.9,0,-5.941,0,0.215,0.0977,1.56e-06,0.116,0.181,93.09,118754,4
5067,1OW1xJz8af63JCv0zitCFE,Common,Kingdom,Nobody's Smiling (Deluxe),29,"2GHclqNVjqGuiE5mA7BEoc, 68kEuyFKyqrdQQLLsmiatm",0.437,0.914,2,-6.052,1,0.602,0.332,2.11e-06,0.696,0.637,182.064,382387,4
5068,4jJcel73EJemRGjj5g4Rb6,Flash Giordani,Withdrawals,Ocean of Lies,0,72p4Ib8eIBOJvaPYebydrf,0.702,0.622,1,-8.202,1,0.058,0.23,0.0,0.0832,0.0528,110.032,192075,4
5069,6QDGl9AD9slEmj1dOTfBib,Alison Wonderland,Sugar High,Calm Down EP,35,"11gWrKZMBsGQWmobv3oNfW, 4nBB1w8Yl5brdn4CGxqfMs",0.535,0.779,6,-4.934,0,0.0848,0.00118,5.99e-06,0.233,0.545,129.044,205664,5
5070,7yJqijQlYewEnQAt4oeBRM,8ruki,Max steel,Steam,17,0ATaMBIaHwtM6LZpQam5r2,0.756,0.556,1,-9.717,0,0.33,0.619,1.55e-06,0.127,0.714,141.952,108286,4
5071,3NVj8zcvyyJ0uX8CQLCBkG,Nik Tendo,Xan & Coke,FATAMORGANA,41,"6gvVFtkTV4OCyQSCzGgU1h, 721o1Z0J6jQupyzLt9RnEk",0.815,0.48,0,-7.12,0,0.194,0.156,0.0,0.12,0.244,124.94,230400,4
5072,7ychor3aUB87S5fAYTcilZ,Doctor P,Bulletproof - feat. Eva Simons,Big Beat Yearbook: 2012,3,"0tgjwsn1Lpjj8kKEvWm0KQ, 6Tj9CKpiT4SJbeMMuutUDQ",0.579,0.862,5,-2.99,0,0.0336,0.00107,0.0637,0.278,0.263,139.972,262522,4
5073,50NLeQ4hRghDkSBk4fcfVG,Mr.Kitty,Whip,Ephemeral,27,0pWwt5vGNzezEhfAcc420Y,0.716,0.732,6,-7.858,1,0.0511,0.00453,0.834,0.107,0.964,125.011,240005,4
5074,7g7M96UGiA7OR79H86gV4m,E-40,U and Dat (feat. T. Pain & Kandi Girl),My Ghetto Report Card,62,"3crnzLy8R4lVwaigKEOz7V, 3aQeKQSyrW4qWr35idm0cy, 41TccBHnkaVhhgCgl83JU8",0.858,0.484,6,-7.448,0,0.277,0.0241,1.8e-06,0.123,0.329,99.992,202720,4
5075,7floNISpH8VF4z4459Qo18,XXXTENTACION,Look At Me!,Look At Me!,82,15UsOTVnJzReFVN1VCnxy4,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,4
5076,13tpUxHHk3xYWcfD9Qf86J,Mistah F.A.B.,Yes Indeed,"Son of a Pimp, Pt. 2",8,"55TH3aMMK1u2VsR8DPGC6D, 6sDyTDjzGxcvyhLn5x9RyY, 01QTIT5P1pFP3QnnFSdsJf",0.602,0.87,1,-1.89,0,0.259,0.144,0.0,0.484,0.658,88.823,234919,4
